CustomerID,Gender,Age,Annual Income (Rs.),Spending Score (1-100),Time Spent in Mall (minutes),Visits per Month,Distance from Home (km),Has Credit Card,Preferred Shop Type
1526,Male,21,368599,10,106,15,5.17,0,Clothing
1527,Male,22,387919,86,189,20,29.35,1,Electronics
1528,Male,54,618668,77,229,21,3.06,1,Clothing
1529,Female,58,553359,58,218,18,17.18,1,Furniture
1530,Female,66,978416,73,112,28,37.78,1,
1531,Female,30,191505,97,169,26,15.07,0,Clothing
1532,Female,51,1301054,14,209,13,38.28,0,Electronics
1533,Female,62,1261275,84,95,24,37.4,0,Electronics
1534,Male,39,1094461,15,196,2,12.67,1,Electronics
1535,Male,40,1050444,96,83,19,36.58,0,Grocery
1536,Female,68,304721,33,90,15,37.51,0,Clothing
1537,Male,20,1160165,17,226,12,,1,Clothing
1538,Female,59,971190,24,111,15,10.92,1,Electronics
1539,Female,51,286668,30,172,25,26.3,0,Clothing
1540,Male,49,428518,62,105,18,46.11,0,Electronics
1541,Male,62,,13,230,14,32.16,0,Clothing
1542,Male,68,957461,62,112,6,9.06,0,Grocery
1543,Female,66,758269,47,64,12,34.3,1,Grocery
1544,Male,,1312586,16,230,20,21.65,1,Furniture
1545,Female,63,673472,66,52,23,29.78,0,Furniture
1546,,61,556884,81,121,6,36.84,0,Furniture
1547,Female,38,409021,96,231,26,25.99,0,Clothing
1548,Male,61,297032,43,110,9,40.79,1,Grocery
1549,Male,28,800807,8,151,25,36.25,1,Grocery
1550,Female,56,1341005,3,204,26,30.95,1,Grocery
1551,Male,21,607820,12,235,4,7.96,0,Electronics
1552,Male,68,1039171,,37,17,41.88,1,Clothing
1553,Male,18,427948,16,48,2,46.83,0,Clothing
1554,Female,45,1183237,78,224,16,7.28,0,Furniture
1555,Female,41,309204,80,169,24,24.67,1,Electronics
1556,Male,52,1073953,59,116,14,13.31,0,Electronics
1557,Female,30,1037935,49,93,26,37.85,1,Grocery
1558,Male,64,255072,63,40,8,36.22,1,Furniture
1559,Male,51,814490,62,85,14,7.47,0,Clothing
1560,Male,28,239360,49,92,2,43.91,0,Electronics
1561,Male,53,212287,51,153,16,9.46,1,Grocery
1562,Female,68,857062,33,134,4,39.96,1,Clothing
1563,,34,842353,30,35,1,23.12,1,Grocery
1564,Female,52,837235,59,112,23,16.75,1,Clothing
1565,Male,35,920644,76,229,20,8.33,1,Grocery
1566,,57,,15,34,27,8.8,1,Clothing
1567,Male,39,380881,82,208,14,33.26,1,Furniture
1568,Female,41,1305933,92,176,8,27.75,0,Clothing
1569,Male,36,357440,23,16,25,6.54,1,Clothing
1570,Female,54,703958,78,55,28,6.08,0,Clothing
1571,Female,56,1024820,94,125,25,4.08,0,Grocery
1572,Female,38,1357955,97,181,3,37.32,1,Electronics
1573,Female,25,918447,45,156,5,35.74,1,Clothing
1574,Female,45,344152,62,156,6,3.39,1,Clothing
1575,Female,22,753623,79,192,22,28.23,1,Furniture
1576,Male,34,962744,71,143,26,4.69,1,Clothing
1577,Male,54,1172660,15,17,8,45.24,0,Furniture
1578,Female,53,1265561,46,,6,45.4,0,Clothing
1579,Female,36,1125112,64,204,6,35.06,1,
1580,Male,44,633178,46,78,4,46.35,1,Electronics
1581,Female,51,,56,204,7,40.67,1,Electronics
1582,Female,28,705839,44,196,24,41.51,1,Electronics
1583,Male,62,764101,75,24,19,28.7,0,Grocery
1584,Female,64,599813,29,76,7,15.65,0,Furniture
1585,Female,29,1208213,95,77,3,11.28,,Electronics
1586,,38,1103197,62,75,8,16.7,1,
1587,Male,28,1077328,89,82,1,31.61,1,Grocery
1588,Male,56,701238,52,32,1,9.05,1,Clothing
1589,Male,45,566704,54,134,14,13.3,0,Furniture
1590,Female,,150215,88,125,6,23.67,0,Grocery
1591,Female,34,517747,57,47,10,12.04,0,Furniture
1592,Male,37,947955,83,12,25,29.64,1,Electronics
1593,Female,58,1005121,66,17,28,46.2,0,Electronics
1594,Female,63,1222410,22,,14,37.53,,Electronics
1595,Female,29,1167375,20,115,4,33.49,0,Clothing
1596,Female,23,422544,33,224,6,29.34,1,Clothing
1597,Female,34,684633,72,39,16,24.65,1,Furniture
1598,Male,68,1232472,25,27,28,9.73,1,Furniture
1599,Female,36,964661,46,50,21,44.79,1,Clothing
1600,,43,660269,73,19,28,12.8,0,Grocery
1601,Female,65,1072401,98,134,1,5.02,0,Furniture
1602,Male,61,663622,57,65,6,37.63,0,Furniture
1603,Female,,1270113,87,119,9,9.19,1,Electronics
1604,Male,69,547783,5,208,15,18.91,0,Furniture
1605,Female,49,803936,55,68,12,1.9,1,Furniture
1606,Male,23,1049084,61,56,3,7.28,0,Grocery
1607,Female,53,620455,89,168,11,9.07,0,Furniture
1608,Male,55,818689,8,199,15,3.19,1,Grocery
1609,Female,28,382117,16,73,3,33,1,Electronics
1610,Male,50,711340,48,71,14,41.93,1,Clothing
1611,Male,41,600985,61,179,2,18.98,0,Electronics
1612,Female,40,196032,15,87,29,43.79,1,Grocery
1613,Female,32,654910,65,6,4,11.06,0,Grocery
1614,Male,44,1156225,22,176,26,16.61,0,Furniture
1615,Female,28,1013413,3,233,19,7.96,0,Furniture
1616,Male,68,,54,196,12,31.22,1,Clothing
1617,Male,67,1070313,14,213,2,21.28,0,
1618,Male,34,579763,36,82,17,30.86,1,Grocery
1619,Female,68,454962,82,32,3,38.2,1,Electronics
1620,Male,31,491609,82,223,10,27.51,0,Clothing
1621,Male,44,900887,67,58,16,31.57,0,Electronics
1622,Female,35,787509,10,206,22,46.79,0,Furniture
1623,Female,45,449477,49,71,9,15.3,0,Furniture
1624,Female,68,1325033,65,168,11,18.28,1,Electronics
1625,Female,64,1318451,91,106,21,36.03,1,Furniture
1626,Male,64,1030432,57,124,15,30.76,1,Electronics
1627,Male,21,616995,27,195,3,9.34,1,Grocery
1628,Male,24,705889,75,157,16,19.12,1,Grocery
1629,Male,62,1004378,5,218,21,23.66,,Furniture
1630,Female,52,778474,71,52,21,21.26,1,Clothing
1631,Male,65,999326,83,171,21,9.32,1,
1632,Male,26,839995,57,51,28,46.26,1,Furniture
1633,Female,25,242850,93,226,12,38.23,0,Clothing
1634,Male,69,1046197,15,25,23,24.33,0,Furniture
1635,Male,62,620949,99,162,5,34.16,1,Electronics
1636,Male,34,965943,76,96,7,44.92,1,Furniture
1637,,34,1017392,30,163,9,7.24,0,Electronics
1638,Male,66,1116325,20,125,21,12.89,0,Grocery
1639,Male,50,875527,37,120,18,27.36,0,Grocery
1640,,49,633410,3,158,21,40.05,1,Furniture
1641,Female,25,884172,73,239,8,2.29,0,Clothing
1642,Male,36,259779,41,154,12,49.21,0,Furniture
1643,Male,55,1217133,39,153,20,23.02,0,Furniture
1644,Female,20,1357708,26,5,2,18.28,0,Grocery
1645,,22,602082,2,169,10,14.99,0,Grocery
1646,Male,30,484248,23,81,19,9.13,,Furniture
1647,Male,64,811440,23,89,9,,0,Grocery
1648,Female,63,1343502,85,50,25,47.79,1,Electronics
1649,Male,48,873055,16,141,24,20.98,0,Furniture
1650,Female,33,715369,9,149,8,47.64,0,Grocery
1651,Male,67,1071872,13,51,24,41.28,0,Furniture
1652,Female,49,904981,28,217,24,24.31,0,Grocery
1653,Female,39,531325,27,227,24,33.86,0,Electronics
1654,Male,46,963526,51,235,1,22.03,1,Electronics
1655,Female,39,1113544,64,63,6,28.16,1,Furniture
1656,Male,60,478910,52,58,12,3.37,1,Electronics
1657,Female,20,1353639,81,90,25,34.97,1,Electronics
1658,Male,27,833970,38,16,24,3.11,1,
1659,Male,,755751,100,196,19,40.95,1,Furniture
1660,Female,38,623656,65,10,27,41.33,1,Grocery
1661,Male,33,1108379,18,57,17,12.24,0,Grocery
1662,Male,29,1224657,63,148,2,16.52,1,Clothing
1663,Female,19,1222930,51,94,11,,0,Electronics
1664,Male,58,767585,9,9,18,30.03,0,
1665,Male,41,954732,13,77,23,14.72,1,Grocery
1666,Female,52,1262960,40,178,28,29.83,0,Grocery
1667,Female,47,997324,55,236,22,15.24,0,Electronics
1668,Male,47,185525,79,18,11,3.25,1,Electronics
1669,Male,64,1094036,43,176,18,0.63,0,Electronics
1670,Female,52,156464,44,195,8,5.51,1,Furniture
1671,Female,36,525572,68,110,15,39.72,0,Grocery
1672,Male,67,1311140,33,226,9,48.09,1,Electronics
1673,Female,25,706922,24,56,15,21.63,0,Grocery
1674,Male,43,344215,36,120,7,25.88,1,Furniture
1675,Male,66,415039,10,30,20,7.77,,Clothing
1676,Male,57,1117241,100,57,13,27.78,1,Furniture
1677,Male,24,254127,20,113,13,,0,Electronics
1678,Male,47,246426,75,33,1,30.76,0,Electronics
1679,Female,24,1099520,12,23,20,46.7,1,Furniture
1680,Female,20,1210538,62,51,4,10.19,0,Grocery
1681,Female,18,183302,18,140,24,38.35,1,Electronics
1682,Female,53,154011,94,27,4,1.66,0,Electronics
1683,Male,42,169782,63,121,4,19.09,0,Furniture
1684,Male,54,582941,84,110,13,5.98,1,Grocery
1685,Male,18,1242035,25,167,2,17.95,0,Furniture
1686,Male,32,,12,227,28,9.09,1,Furniture
1687,Female,54,672829,21,57,26,18.98,0,Grocery
1688,Male,30,,25,231,23,21.17,0,Grocery
1689,Male,57,1059638,11,100,15,15.38,0,Clothing
1690,Female,25,1231345,64,190,4,33,0,Furniture
1691,Female,22,519673,73,9,27,45.98,1,Grocery
1692,Female,26,1223276,50,20,6,20.33,1,Electronics
1693,Female,18,,62,21,3,10.02,0,Clothing
1694,Male,53,381237,89,164,7,13.9,0,Furniture
1695,Male,52,1058063,99,106,6,42.77,1,Grocery
1696,Female,19,456024,96,228,3,28.8,0,Clothing
1697,Male,57,264003,49,184,4,23.02,1,Clothing
1698,Male,40,1337968,14,24,10,7.91,0,Electronics
1699,Male,26,199589,1,116,21,22.76,0,Clothing
1700,Female,51,400606,81,124,9,14.29,,Furniture
1701,Male,63,881636,25,198,6,47.19,0,
1702,Female,31,710185,59,216,29,44.26,1,Clothing
1703,Male,21,339637,72,115,20,4.65,1,Clothing
1704,Male,47,836290,69,214,27,26.07,1,Furniture
1705,Male,48,1269510,5,5,11,11.64,1,Electronics
1706,Female,55,730118,99,62,7,20.83,1,Electronics
1707,Male,28,417673,19,97,18,43.9,1,Grocery
1708,Female,52,506742,23,225,4,26.61,,Furniture
1709,Female,25,907582,9,215,5,17.04,1,Electronics
1710,Female,20,232987,94,176,4,10.79,1,Grocery
1711,Male,31,1336585,50,236,4,40.12,0,Grocery
1712,Male,30,714174,16,10,27,31.41,1,Electronics
1713,Male,62,699567,33,112,13,23.67,0,Furniture
1714,Male,49,581322,2,107,16,11.27,1,Clothing
1715,Female,51,260776,14,54,25,17.05,1,Electronics
1716,Female,62,518444,1,122,14,48.01,1,
1717,Female,36,1312369,90,114,11,26.24,0,Clothing
1718,Male,55,360809,58,204,29,20.33,0,Furniture
1719,Female,33,683285,89,92,2,26.31,1,Furniture
1720,Male,19,1304678,16,24,22,39.06,1,Grocery
1721,Female,57,1022143,79,18,14,17.34,0,Furniture
1722,Male,34,715148,90,137,24,9.35,0,Grocery
1723,Male,51,1126974,47,173,24,29.45,0,Electronics
1724,,59,787506,44,44,27,33.43,,Clothing
1725,Female,33,672070,80,38,7,35.78,0,Furniture
1726,Female,55,257041,14,128,26,44.16,0,Electronics
1727,Female,19,524368,93,212,11,18.87,0,Grocery
1728,Male,19,475800,24,49,4,4.23,0,Furniture
1729,Female,43,866438,55,203,7,47.94,0,Clothing
1730,Female,30,631862,15,84,29,22.03,0,Electronics
1731,Female,64,1274866,83,75,16,31.35,0,Furniture
1732,Male,48,1255209,72,159,26,33.48,1,Furniture
1733,Male,51,1319694,34,82,6,27.55,0,Electronics
1734,Female,56,848961,2,82,27,,1,Grocery
1735,Male,20,,27,176,6,37.88,1,Grocery
1736,Female,25,962934,74,37,2,40.29,0,Furniture
1737,Male,40,199768,99,37,24,27.87,1,Grocery
1738,Male,31,1123069,87,48,8,24.68,1,Grocery
1739,Male,44,233123,72,24,27,6.14,0,Electronics
1740,Male,46,316405,92,115,7,4.66,1,Grocery
1741,Female,56,153174,23,168,27,17.31,0,Grocery
1742,Female,56,,68,11,25,15.89,0,Electronics
1743,Female,18,447542,14,164,24,47.71,0,Furniture
1744,Male,34,579145,63,199,14,39.29,0,Furniture
1745,Female,58,1333969,93,171,9,33.17,0,Electronics
1746,Female,47,916868,65,225,15,26.12,0,Clothing
1747,Female,30,746923,68,28,25,8.78,0,Electronics
1748,Male,38,1078864,63,218,22,48.93,1,Clothing
1749,,36,917166,96,74,18,,0,
1750,Male,36,367070,97,116,12,5.79,1,Furniture
1751,Female,42,549017,90,220,23,24.94,,Clothing
1752,Female,39,1081775,81,108,19,43.76,0,Clothing
1753,Female,48,,87,219,13,44.42,0,Grocery
1754,Male,34,1348632,64,58,7,1.04,1,Furniture
1755,Male,40,1024527,32,42,25,44.37,1,Grocery
1756,Female,49,997374,79,78,10,13.94,1,Furniture
1757,Male,27,293933,13,84,10,2.43,1,Furniture
1758,Male,27,1297546,66,207,2,42.47,1,Grocery
1759,Male,53,,19,36,14,43.26,1,Clothing
1760,Male,25,651946,24,49,13,30.01,0,Electronics
1761,Female,69,826337,88,65,22,28.93,0,Furniture
1762,Male,37,1024609,11,202,29,40.75,1,Furniture
1763,Male,49,242172,59,220,6,39.42,1,Electronics
1764,Male,67,820990,86,229,9,44.56,1,Electronics
1765,Male,31,694344,15,57,13,27.86,1,Grocery
1766,Female,67,1337030,10,132,9,48.4,1,Furniture
1767,Female,45,1254315,41,183,13,49.81,0,Grocery
1768,Male,63,198639,27,80,5,6.27,0,Electronics
1769,Male,69,603054,60,188,14,42.55,0,Grocery
1770,Male,41,589257,73,31,5,25.24,0,Furniture
1771,Male,32,937424,52,170,9,19.68,0,
1772,Male,39,746682,28,66,8,30.85,0,Clothing
1773,Male,47,479801,65,22,7,3.27,0,Furniture
1774,Female,21,963592,17,131,8,25.57,0,Grocery
1775,Male,30,332447,,113,22,43.61,1,Electronics
1776,Female,40,498586,44,107,3,11.07,1,Electronics
1777,Female,25,824932,10,196,23,21.61,0,Clothing
1778,Male,35,530069,63,,24,47,0,Grocery
1779,Female,29,154136,93,121,15,21.71,0,Electronics
1780,Female,48,211868,82,108,8,18.24,1,Electronics
1781,Female,31,,47,162,1,22.31,1,Furniture
1782,Female,51,968599,38,53,7,26.21,0,Grocery
1783,Female,35,260957,70,173,19,31.78,1,Grocery
1784,Female,51,689767,,120,2,40.13,0,Electronics
1785,Male,28,,53,145,14,22.88,0,Grocery
1786,Female,58,810183,78,166,18,40.97,0,Grocery
1787,Female,29,930516,44,104,15,26.92,0,Grocery
1788,Female,66,956017,74,226,14,17.25,0,Furniture
1789,Male,32,1011501,54,129,24,33.07,1,Electronics
1790,Female,48,415864,20,29,25,36.03,0,Clothing
1791,Male,66,431411,79,198,19,28.12,0,Grocery
1792,Female,46,1345344,31,132,19,3.3,0,Electronics
1793,Male,43,835328,7,104,22,8.91,0,Clothing
1794,Male,35,465508,58,150,27,14.62,1,Furniture
1795,Female,49,566561,,9,26,14.49,0,
1796,Female,39,201567,10,23,17,33.83,0,Furniture
1797,Male,55,241229,39,174,22,,1,Electronics
1798,Female,34,1129111,28,22,28,37.91,0,Furniture
1799,Male,40,1014950,30,125,19,13.63,,Electronics
1800,Male,41,757132,37,36,27,15.85,0,Furniture
1801,Male,67,1362567,67,153,16,26.63,0,Clothing
1802,Male,25,789888,43,14,20,11.19,1,Electronics
1803,,58,774913,79,41,25,44.28,0,Clothing
1804,Female,23,1067999,85,181,19,4.73,0,Grocery
1805,Male,22,981187,52,90,1,22.5,1,Clothing
1806,Male,61,1231900,56,17,19,42.55,0,Electronics
1807,Female,46,1015361,76,187,7,30.98,0,Clothing
1808,Male,45,544768,68,149,29,14.97,1,Electronics
1809,Female,28,201272,9,13,23,21.33,0,Furniture
1810,Female,18,579069,92,92,11,35.48,1,Grocery
1811,Female,60,399264,23,176,5,48.68,0,Clothing
1812,Male,36,838284,63,210,17,44.71,1,Grocery
1813,Male,26,386538,61,50,11,17.45,0,Clothing
1814,Male,44,728963,40,140,24,49.91,0,Electronics
1815,Female,51,665447,44,123,26,0.67,1,Clothing
1816,Male,61,1272167,86,169,8,1.87,0,Grocery
1817,Female,21,303706,24,23,10,41.28,1,Clothing
1818,Male,53,489148,51,195,12,10.37,1,Grocery
1819,Female,35,1123902,58,224,,3.51,1,Grocery
1820,Male,32,903818,90,178,13,12.24,1,Electronics
1821,Male,,977150,94,237,26,21.59,0,Furniture
1822,Male,30,1312203,33,98,18,36.66,1,Furniture
1823,Female,36,439014,16,203,10,31.4,0,Clothing
1824,Female,66,1235970,22,30,19,12.26,0,Grocery
1825,Male,23,988489,57,236,20,25.41,1,Electronics
1826,Male,65,1278371,62,50,17,46.35,1,Furniture
1827,Female,29,492553,82,122,20,40.84,0,Electronics
1828,Female,68,192137,71,50,16,16.5,1,Electronics
1829,Female,54,288925,90,207,5,49.12,0,Grocery
1830,Male,34,686667,72,18,3,35.58,1,Clothing
1831,Female,40,1083296,,89,27,3.59,0,Grocery
1832,Male,43,271169,30,67,15,2.24,0,Furniture
1833,Female,46,1368015,23,76,26,8.84,1,Furniture
1834,Male,50,,32,7,2,36.53,0,Electronics
1835,Female,44,525233,86,32,13,9.6,0,Grocery
1836,Female,42,1130960,57,129,22,25.82,1,Grocery
1837,Female,27,613120,9,161,8,5.12,1,Electronics
1838,Female,64,984123,31,91,23,46.08,1,Clothing
1839,Female,40,1366688,71,150,27,17.53,1,Electronics
1840,Male,38,923815,9,167,17,45.45,1,Electronics
1841,Female,38,374062,13,81,4,47.27,0,Furniture
1842,Female,60,207986,58,80,19,0.8,0,Grocery
1843,Female,30,581978,3,179,22,23.47,1,Furniture
1844,Male,54,1303891,35,118,25,1.72,0,Electronics
1845,Female,50,469348,97,137,9,45.48,,Grocery
1846,Male,41,,21,235,23,26.16,0,Electronics
1847,Female,61,845139,64,79,15,4.21,0,Electronics
1848,Female,28,375687,95,63,28,5.96,0,Clothing
1849,Male,34,992549,52,207,9,19.48,1,Furniture
1850,Female,21,295213,,63,24,47.04,1,Furniture
1851,Male,64,814704,96,238,21,34.8,0,Electronics
1852,Male,42,165896,35,51,9,43.45,0,Clothing
1853,Female,47,239353,15,99,14,18.64,1,Electronics
1854,Male,26,179813,96,227,23,2.64,1,Electronics
1855,Female,38,1264255,6,145,21,48.73,1,Electronics
1856,Female,37,816041,,82,16,1.35,1,Clothing
1857,Male,36,359755,97,117,24,47.41,0,Grocery
1858,Male,36,423541,32,113,23,18.75,1,Clothing
1859,Male,29,505398,52,110,25,1,1,Electronics
1860,Male,54,365705,83,93,26,34.61,0,Grocery
1861,Female,59,1191741,97,37,17,49.04,1,Electronics
1862,Female,34,465929,28,101,13,48.3,1,Clothing
1863,Male,54,202344,95,194,9,8.47,1,Clothing
1864,Female,65,920348,85,83,15,9.47,1,Grocery
1865,Female,56,,98,20,7,28.49,1,Clothing
1866,Female,45,1056814,64,48,1,32.05,0,Electronics
1867,Female,58,,79,190,1,37.1,0,Grocery
1868,,52,608819,78,124,5,9.46,0,Furniture
1869,Male,64,1358060,19,234,24,47.97,0,Electronics
1870,Female,65,1309065,15,138,9,32.12,0,Furniture
1871,Male,35,594874,6,112,12,42.43,1,Grocery
1872,Male,31,161549,73,221,6,27.23,1,Grocery
1873,Male,52,175739,84,147,28,21.01,1,Electronics
1874,Female,61,957641,98,8,13,48.87,1,Clothing
1875,Female,58,781339,38,60,26,29.32,1,Electronics
1876,Female,24,1213692,26,68,28,43.41,1,Clothing
1877,Male,58,,82,200,8,47.69,1,Clothing
1878,Female,30,1093831,92,226,15,33.93,1,Electronics
1879,Female,35,185709,51,166,6,27.67,1,Grocery
1880,Male,54,1127643,73,223,27,0.67,1,Electronics
1881,Female,30,1131652,96,99,6,2.48,1,Furniture
1882,Female,53,379167,53,60,4,10.44,1,Grocery
1883,Male,,455063,56,36,11,9.71,1,Clothing
1884,Male,19,1019953,59,235,21,13.11,0,Grocery
1885,Male,33,636121,70,120,18,15.59,1,Electronics
1886,Female,26,1150904,78,13,3,18.32,0,Grocery
1887,Female,26,369222,92,195,3,21.32,1,Clothing
1888,Female,55,863806,58,109,12,5.39,1,Clothing
1889,Male,28,857788,88,204,27,2.6,,Grocery
1890,Male,39,1115398,13,82,21,33.86,0,Furniture
1891,Female,50,1148653,43,165,21,27.1,0,Clothing
1892,Female,53,942879,76,91,6,22.49,1,
1893,Male,62,282371,51,25,21,31.9,1,Clothing
1894,Male,40,532650,19,59,28,41.47,1,Grocery
1895,Male,62,1172509,21,80,6,21.67,1,Clothing
1896,Male,62,810354,91,189,8,32.24,0,Furniture
1897,Female,51,900774,83,134,15,47.7,0,Furniture
1898,Male,26,932119,24,145,18,42.06,1,Grocery
1899,Female,41,1074993,26,130,20,21.59,0,Furniture
1900,Female,25,503791,45,136,29,32.41,0,Furniture
1901,Female,24,1013787,28,88,16,9.27,1,Grocery
1902,Male,53,266220,82,182,6,28.25,1,Clothing
1903,Male,35,371421,100,119,28,49.08,1,Grocery
1904,Male,20,499317,29,52,21,26.16,0,Clothing
1905,Male,45,938428,17,127,17,46.42,1,Clothing
1906,Female,23,980819,68,82,9,20.66,0,Clothing
1907,Male,61,1182469,44,34,19,49.94,1,Electronics
1908,Male,61,1201665,61,33,18,29.17,1,Clothing
1909,Female,38,1035259,93,140,25,2.59,0,Grocery
1910,Male,45,770253,68,144,23,29.54,0,Grocery
1911,Female,57,755556,74,45,5,14.09,0,Grocery
1912,Female,18,497186,25,234,28,2.11,0,Electronics
1913,Female,53,387103,95,30,6,41.13,0,Furniture
1914,,38,839925,67,54,12,14.15,0,
1915,Female,60,239242,2,6,11,39.93,1,Grocery
1916,Female,52,1197146,89,59,16,14.77,0,Grocery
1917,Female,30,1352532,49,108,20,10.12,0,Furniture
1918,Female,66,734326,70,188,17,48.71,1,Electronics
1919,Male,27,1046068,26,18,20,18.4,,Grocery
1920,Male,61,910330,72,138,9,,0,Clothing
1921,Male,,985726,99,238,1,30.69,1,Clothing
1922,Male,27,,27,132,26,28.24,1,Grocery
1923,Female,63,315250,89,108,3,45.78,1,Clothing
1924,Male,30,672820,18,99,21,33.88,0,Furniture
1925,Female,54,412678,54,85,23,20.48,1,Grocery
1926,Male,55,972564,1,221,9,43.19,0,Electronics
1927,Male,41,448254,61,65,22,9.46,1,Grocery
1928,Male,19,1000012,3,228,19,27.44,0,
1929,Female,39,196233,68,16,13,47.55,1,Electronics
1930,Male,34,601448,41,17,23,31.46,1,Furniture
1931,Female,53,898810,37,151,14,40.94,1,Clothing
1932,,31,1153941,51,176,20,32.85,0,Clothing
1933,Male,27,256311,15,93,19,42.05,0,Clothing
1934,Male,52,646246,8,99,23,47.25,1,Furniture
1935,Male,42,179709,38,63,27,14.01,1,Furniture
1936,Female,20,1198939,83,41,27,8.9,1,Grocery
1937,Male,64,644829,56,29,7,24.46,1,Electronics
1938,Female,55,546456,47,20,4,35.24,0,Electronics
1939,Female,34,195689,90,170,12,11.75,1,Furniture
1940,Male,29,1048704,10,175,23,0.7,1,Furniture
1941,Male,69,325037,78,91,27,17.48,0,Clothing
1942,Female,41,358606,49,146,14,48.46,0,Furniture
1943,Female,46,1199458,41,138,2,34.9,1,Clothing
1944,Female,60,,83,221,1,20.37,1,Furniture
1945,Male,42,1324441,30,27,28,10.03,0,Electronics
1946,Female,53,1179516,5,130,18,18.13,0,Grocery
1947,Male,43,178885,95,64,20,8.91,1,Furniture
1948,Female,55,546419,71,239,8,5.76,0,Clothing
1949,Female,18,865601,83,144,3,45.38,0,Grocery
1950,Male,37,545460,31,145,26,49.88,,Clothing
1951,,45,510466,52,104,6,8.62,1,Clothing
1952,Male,33,1182833,88,107,22,,0,Grocery
1953,Male,64,171584,98,230,13,16.82,1,Grocery
1954,Female,34,969973,23,138,9,23.35,1,Grocery
1955,Male,57,703351,48,67,9,10.64,1,Furniture
1956,Male,45,1268844,40,42,20,15.42,1,Grocery
1957,Female,29,930594,6,132,9,10.44,1,Furniture
1958,Male,44,1369211,38,54,15,38.83,0,Electronics
1959,Male,59,320824,41,184,13,35.77,0,Electronics
1960,Male,64,900593,100,44,22,31.93,1,Clothing
1961,Female,47,750699,27,12,16,19.67,1,Clothing
1962,Male,58,1308452,75,193,2,45.5,1,Furniture
1963,Female,51,,69,12,26,48.49,0,Clothing
1964,Female,54,814687,57,108,14,9.1,0,Electronics
1965,Male,23,1138167,17,229,27,11.54,0,Furniture
1966,Male,,173331,71,38,6,26.52,0,Furniture
1967,Male,49,173004,91,211,2,5.02,1,Grocery
1968,Female,49,1055675,47,232,8,22.1,1,Furniture
1969,Male,42,598013,79,192,4,29.3,0,
1970,Male,50,339167,13,61,21,26.34,0,Electronics
1971,Male,24,1081253,11,231,24,16.88,1,Clothing
1972,Male,69,432260,90,178,14,27.35,1,Electronics
1973,Male,,692955,86,26,11,47.96,1,Grocery
1974,Female,33,1225878,92,91,24,10.7,1,Electronics
1975,Female,33,1360583,24,44,28,32.91,1,Grocery
1976,Male,60,746822,93,177,14,2.65,0,Clothing
1977,Male,53,1361272,73,187,12,3.79,1,Grocery
1978,Male,30,1212016,4,183,16,27.82,0,Furniture
1979,Male,24,523145,46,90,6,5.69,0,Furniture
1980,Female,53,544485,18,137,20,1.61,1,Electronics
1981,Male,64,944300,43,99,1,8.99,0,Clothing
1982,Female,68,835611,80,17,12,28.46,0,Clothing
1983,Female,26,490053,33,32,7,35.32,1,Electronics
1984,Male,49,844089,93,88,8,10.52,0,Furniture
1985,Female,28,690022,10,229,9,33.58,1,Grocery
1986,Female,25,495744,73,212,2,9.53,1,Electronics
1987,Female,50,657173,59,66,17,30.87,0,Grocery
1988,Female,40,814471,31,97,20,20.89,1,Grocery
1989,Male,42,582184,28,91,13,32.86,1,Clothing
1990,Male,25,1359725,60,28,5,49.76,0,Furniture
1991,Female,62,389654,3,102,10,46.92,1,
1992,Male,39,577991,55,11,12,0.71,0,Furniture
1993,Male,21,960935,14,170,17,44.33,0,Clothing
1994,Male,57,808139,58,41,21,3.79,1,Electronics
1995,Male,20,1023272,89,72,6,47.68,0,Electronics
1996,Male,46,1330403,15,230,3,14.45,1,Clothing
1997,Female,58,451407,2,174,28,19.41,0,Clothing
1998,Male,46,467231,24,90,15,5.04,1,Grocery
1999,,51,725770,78,137,7,6.06,1,Clothing
2000,Male,51,272989,64,196,6,36.47,0,Electronics
2001,Male,45,976547,71,182,4,47.24,0,Furniture
2002,Female,30,426393,100,238,19,30.73,1,Furniture
2003,Female,32,1114329,24,91,5,35.93,1,Furniture
2004,Female,40,784649,27,19,3,38.22,0,Furniture
2005,Female,61,449850,37,227,26,13.51,1,Clothing
2006,Male,43,191139,94,127,25,2.74,1,Clothing
2007,Female,21,789207,91,205,9,0.59,0,Furniture
2008,Male,43,921965,39,111,6,17.86,0,Clothing
2009,Male,57,453446,63,185,13,12.45,1,Grocery
2010,Male,26,1135663,79,,27,3.58,0,Clothing
2011,Male,22,814006,26,93,22,9.39,0,Grocery
2012,Male,49,1195716,65,129,28,6.66,1,Grocery
2013,Female,37,1014785,4,117,20,,0,Clothing
2014,Female,67,987860,29,217,4,7.44,0,Furniture
2015,Female,28,207939,1,141,2,27.11,1,Grocery
2016,Female,32,173548,50,170,26,29.86,0,Clothing
2017,Male,49,606437,86,154,4,27.4,1,Electronics
2018,Female,45,583917,11,111,8,5.4,0,Furniture
2019,Male,39,594503,74,91,13,16.28,0,Electronics
2020,Female,58,287799,59,181,10,3.04,1,Grocery
2021,Male,34,915820,62,72,18,20.09,0,Electronics
2022,Male,43,331789,81,225,9,9.84,0,Clothing
2023,Female,61,575643,36,19,1,28.3,0,Furniture
2024,Male,24,584352,56,69,13,34.79,0,Grocery
